,Name,Category,Biz City,Biz Zip,Biz Lat,Biz Lng,Rating,Review Count,Price,Yelp ID
39382,Yas Restaurant,"['Persian/Iranian', 'Mediterranean', 'Kebab']",San Jose,95129,37.3041577090061,-121.97875658114799,4.0,540,$$,D2-sxm8vK47_VYVAUvfr2w
9129,Kababbq,"['Persian/Iranian', 'Mediterranean']",San Rafael,94901,37.965786,-122.5151906,4.0,436,$$,mS3qz9zvCQSxJ2wdjfU55Q
41851,Ziba Restaurant,"['Persian/Iranian', 'Middle Eastern']",San Jose,95124,37.2573259782465,-121.897957112759,4.0,366,$$,LJ6sY80XGbbrEE9Kkz9h_w
39516,Negeen Restaurant,"['Persian/Iranian', 'Middle Eastern']",Campbell,95008,37.2948,-121.96382,3.5,491,$$,Vdm8Z8QPfT7HPlO0laUSIA
32093,Arya Steakhouse,"['Persian/Iranian', 'Steakhouses', 'Breakfast & Brunch']",Redwood City,94063,37.4856052,-122.22893590000001,4.0,472,$$,EU34WleZFi4_hwKqv1T5dg
715,Anar,['Persian/Iranian'],San Francisco,94107.0,37.7783081130369,-122.402630858123,4.0,425,$$,7yaKDpGJ0MVm7rSDUpJtvg
11722,Alborz Restaurant,['Persian/Iranian'],Walnut Creek,94596,37.896930700000006,-122.0653915,3.0,414,$$,CtHOHw2b-zIH7ounIxUwmA
37861,Stone Stew,['Persian/Iranian'],San Jose,95112,37.34073,-121.88995,4.5,39,$$,7MBRjkX2M3lHZ647ueYz2Q
41517,Isfahan Kabob,['Persian/Iranian'],San Jose,95124,37.26682,-121.93111,4.0,340,$$,4wfJnBNePUur1kqxb8ztyw
51811,Reyhan Restaurant,['Persian/Iranian'],San Jose,95125,37.30673,-121.87914,4.0,239,$$,Qp7WXjuQxz1reBtkXt9KTw
12538,Daryoush Persian Cuisine,['Persian/Iranian'],Berkeley,94704,37.8703802367765,-122.26662645475001,4.0,46,NAN,p4JvBGDBlA68aYQ5rIBh9Q
30580,Shalizaar,['Persian/Iranian'],Belmont,94002,37.527868,-122.28549199999999,3.5,1024,$$,oxRbsOu1b9EGCEAZlQLe9g
41865,Real Kabob Persian Restaurant,['Persian/Iranian'],San Jose,95125,37.278744,-121.879798,4.0,410,$$,HW1EaxMur38J4qWWVvlG5A
26011,Alfajores Peruvian Cookies,"['Peruvian', 'Bakeries']",San Bruno,,37.6304904,-122.41108349999999,2.0,1,NAN,AppJpJltLVxoW-LrdA8yqg
27429,Puerto 27 Peruvian Kitchen & Pisco Bar,"['Peruvian', 'Bars', 'Breakfast & Brunch']",Pacifica,94044,37.599463899999996,-122.4997514,3.5,1186,$$,EfoKeY9Jnd8l6mGGtnBrcg
41250,Sipan Peruvian Restaurant & Bar,"['Peruvian', 'Bars']",Saratoga,95070,37.257316589355504,-122.033477783203,4.0,283,$$,tnVwHlqxmrftWHoUvofRCQ
29409,Andes CafÃÂ©,"['Peruvian', 'Breakfast & Brunch', 'Seafood']",San Mateo,94403,37.545279,-122.30609299999999,4.0,207,$$,wSc2Xg2dEJdvWjBLbjwqeg
21266,Mochica,"['Peruvian', 'Cocktail Bars', 'Breakfast & Brunch']",San Francisco,94107,37.76242,-122.39718,4.0,459,$$,0l7MgfpsIi2-vTuCVdDccg
32033,Estampas Peruanas Restaurant,"['Peruvian', 'Desserts', 'Seafood']",Redwood City,94063,37.487129211425795,-122.23548126220699,4.0,268,$$,J2AuN-Q206WaBq2o-oEvVw
6218,Quinua Restaurant Cocina Peruana,"['Peruvian', 'Diners', 'Wine Bars']",Petaluma,94952,38.23079439999999,-122.63292309999999,4.0,184,$$,8TWVySq5-RUbWL2uVSRigg
960,SanguchÃÂ³n Peruvian Food Truck,"['Peruvian', 'Food Trucks']",San Francisco,94103.0,37.7744789123535,-122.409164428711,4.0,370,$,I2aW4QywdLgZJzdweu967w
21565,El AjÃÂ­,"['Peruvian', 'Gluten-Free', 'Seafood']",San Francisco,94110,37.74883,-122.41771000000001,4.0,51,$$,RB1sjHEaT3Hbn2Fohhx-Hw
46926,El AjÃ­,"['Peruvian', 'Gluten-Free', 'Seafood']",San Francisco,94110,37.74883,-122.41771,4.0,51,$$,RB1sjHEaT3Hbn2Fohhx-Hw
9601,El ChalÃÂ¡n Restaurant,"['Peruvian', 'Italian']",El Sobrante,94803,37.96435,-122.31563,4.0,147,$$,veIzvluzDVsFYZC-dtl5aw
6185,Ayawaska RestoBar,"['Peruvian', 'Latin American', 'Cocktail Bars']",Petaluma,94952,38.2337315,-122.637704,4.0,41,NAN,BCxrsQG7pKqm0NGvZkITOQ
30931,Emelina's Peruvian Restaurant,"['Peruvian', 'Latin American', 'Seafood']",San Carlos,94070,37.5092855147669,-122.260506333946,4.0,302,$$,35SXZ-4k3PJJFqtOpANH0A
8578,Lima,"['Peruvian', 'Latin American', 'Spanish']",Concord,94520,37.97802,-122.03473999999999,4.0,350,$$,sql7BfUly1z1M9D_InI5zQ
14582,Tambo,"['Peruvian', 'Latin American']",Oakland,94612,37.8059016089453,-122.274623457714,4.0,489,$$,eWeIfI9nSL8X4XaY6CepHQ
28086,New World Cafe,"['Peruvian', 'Mediterranean', 'Breakfast & Brunch']",Burlingame,94010,37.596196,-122.367442,4.5,193,$$,7SNU2pzVhkqHG-DVP4X97w
14151,Paradita Eatery,"['Peruvian', 'Salad', 'Sandwiches']",Emeryville,94608,37.841122399999996,-122.29359860000001,3.5,252,$$,A0ZsXhMc0WEfSnNQW6knAA
29327,Mancora Cebicheria,"['Peruvian', 'Seafood', 'Latin American']",San Mateo,94403,37.546577350889294,-122.30761100453998,4.0,431,$$,HmTMjo0Tk4m77IqhargqkA
11555,Parada,"['Peruvian', 'Seafood', 'Tapas/Small Plates']",Walnut Creek,94597,37.92675,-122.05598490000001,4.0,933,$$,KwvwdPcG7Jiq0P6ZvYujuw
11488,Barranco,"['Peruvian', 'Seafood']",Lafayette,94549,37.891521490422605,-122.123470848135,4.0,195,$$$,hRdsSgNEa4xYIPTqLJnC3w
13573,LimÃÂ³n Rotisserie,"['Peruvian', 'Tapas/Small Plates']",Walnut Creek,94596,37.900079999999996,-122.06213000000001,4.0,558,$$,OM4Bbnn48rM7_e5E3SHzHQ
46011,LimÃ³n Rotisserie,"['Peruvian', 'Tapas/Small Plates']",San Francisco,94110,37.7644157409668,-122.422134399414,3.5,2440,$$,chWLsfWUJ5k8-73t9FOM9A
23259,El PorteÃÂ±o,['Peruvian'],San Francisco,94112,37.71584,-122.44126999999999,4.0,145,$$,lKj4XgtSKh20UlHBVHq4Ag
18118,La Furia Chalaca,['Peruvian'],Oakland,94607,37.79695,-122.27543,3.5,364,$$,eB-za5XIBYqMwKZGc2-1rQ
8865,Inka Palace,['Peruvian'],Antioch,94509,38.0058001,-121.80589509999999,3.5,52,$$,vkQCvam6aMTE7T1UvtuNTA
21524,RincÃÂ³n Peruano Restaurant,['Peruvian'],San Francisco,94110,37.74917,-122.4174215,4.0,87,$$,QAfE9I-fVTF_zQtTjILsMQ
1353,Mi Lindo PerÃÂº,['Peruvian'],San Francisco,94110.0,37.745093539692796,-122.420390950891,4.0,715,$$,1DDbE3XJF6lFL_KpU6Pmww
14892,Pucquio,['Peruvian'],Oakland,94618,37.8387912,-122.2514821,4.0,237,$$$,6zGP09OBl6IARTn4klzbwQ
9135,El Perol Restaurant,['Peruvian'],San Rafael,94901,37.972605416320796,-122.529416393783,4.5,137,$$,RJ7g_aBVHiJ9SbxzjG5JbQ
29310,Al Carbon,['Peruvian'],San Mateo,94401,37.5665512084961,-122.318496704102,3.5,47,$$,kQAtZABxl2XRd8qLZYcTEg
10295,Incas Grill Peruvian Restaurant,['Peruvian'],Concord,94521,37.9625257598349,-121.983233138554,3.0,219,$$,kLQ3amjwnh5S9oly0p7Asw
11253,El Mono,['Peruvian'],El Cerrito,94530,37.905185576526,-122.304548768496,4.5,1312,$$,Uq3u_kbGVGLjEDVU45WLog
10097,Brothers' Chicken Rotisserie,['Peruvian'],Concord,94520,37.957312316252,-122.039213550926,4.5,20,NAN,1W6g4xB08RIvdx3UtrhYAQ
30490,Aji Limo Peruvian,['Peruvian'],Belmont,94002,37.51891,-122.2773,4.0,60,$$,5ySGhlwlNgbR1SpCiBJRwQ
45674,La Fina Estampa,['Peruvian'],San Francisco,94109,37.788479,-122.420715,4.0,232,$$,Lr-uGQ8VxaYLEIKTLmA2qQ
2855,SazÃÂ³n,['Peruvian'],Santa Rosa,95407,38.4289954,-122.7326817,4.5,847,$$,k2lbvtlAIiO_GWpCJSsjow
29066,Fusion Peruvian Grill,['Peruvian'],San Mateo,94401,37.56845,-122.32571999999999,3.5,560,$$,6NZp_ZiuwgCMQxtJJnLeIg
14921,Mistura Rotisserie,['Peruvian'],Oakland,94611,37.8244883749494,-122.25476469844601,4.0,222,$$,DCdXHr-udKdFrSWXx9sgPQ
46547,Mi Lindo PerÃº,['Peruvian'],San Francisco,94110,37.7450935396928,-122.420390950891,4.0,715,$$,1DDbE3XJF6lFL_KpU6Pmww
46880,RincÃ³n Peruano Restaurant,['Peruvian'],San Francisco,94110,37.74917,-122.4174215,4.0,87,$$,QAfE9I-fVTF_zQtTjILsMQ
37348,Mr. Kano Peruvian Restaurant,['Peruvian'],Santa Clara,95050,37.360620000000004,-121.94786,3.5,61,NAN,cW9_4OJ70y8bPy5JlkFhmQ
21971,Noir Lounge,"['Piano Bars', 'American (Traditional)', 'Cocktail Bars']",San Francisco,94102,37.776353686133106,-122.42588251640899,3.5,358,$$,CFl-2nOdWn-72tNUVkT7zw
19754,Bombay Pizza & Kabob House,"['Pizza', 'Afghan', 'Halal']",San Ramon,94583,37.7740364,-121.97514609999999,4.0,352,$$,64M-GSeP_DykXoyVeyVc_Q
48950,East End,"['Pizza', 'American (New)', 'Cocktail Bars']",Alameda,94501,37.7676558,-122.2398611,3.5,490,$$,rtLxBQILSBEuWE9bxdHRoA
6196,Wild Goat Bistro,"['Pizza', 'American (New)', 'Gluten-Free']",Petaluma,94952,38.234133,-122.639032,4.0,685,$$,M2ih1HOeNI7nUdoZA0MAwg
24983,California Pizza Kitchen at Stoneridge Shopping Center,"['Pizza', 'American (New)', 'Salad']",Pleasanton,94588,37.69444,-121.929077,3.5,441,$$,gGFAcmOzXPDdu6ZJH6zrBQ
51144,California Pizza Kitchen at Bay Street,"['Pizza', 'American (New)', 'Salad']",Emeryville,94608,37.83358,-122.291962,3.0,646,$$,oY7gnn2-BcOoPwRdHmd4wg
33456,California Pizza Kitchen at Stanford Shopping Center,"['Pizza', 'American (New)', 'Salad']",Palo Alto,94304,37.443415,-122.17227199999999,3.0,387,$$,XO6V1_V6PXOpml8xoq6-YQ
30723,California Pizza Kitchen at San Mateo,"['Pizza', 'American (New)', 'Salad']",San Mateo,94403,37.538008000000005,-122.301336,3.0,393,$$,9RjdP8P0zEiJ5DTWwreBwQ
37600,California Pizza Kitchen at Valley Fair,"['Pizza', 'American (New)', 'Salad']",Santa Clara,95050,37.326171,-121.943446,3.5,690,$$,Fm6wpgiP0Ep-ruFU8b_bFw
16759,Academy Bar & Kitchen,"['Pizza', 'American (New)', 'Wine Bars']",San Francisco,94115,37.786168449251,-122.433223123944,3.5,131,$$,_sl4NUAHcrqU-F9x25kBQw
42691,Oak & Rye,"['Pizza', 'American (New)']",Los Gatos,95030,37.227647499999996,-121.98177620000001,4.0,961,$$,erXhCaDV8lBovWVvo8DcvA
35698,Crocodile Canteen,"['Pizza', 'American (New)']",Santa Clara,95054,37.3963972344012,-121.970430616953,3.5,2,NAN,FwqmDOq7yIVqAptBheCD5w
44516,Bantam,"['Pizza', 'American (New)']",Santa Cruz,95060,36.959026,-122.04536499999999,4.0,305,$$,tKq5kgqk3mOv45e5EDOOtg
9989,Sunvalley Food Court,"['Pizza', 'American (Traditional)', 'Chinese']",Concord,94520,37.9689450380131,-122.060874670434,3.0,12,$,5YkDXG7v3Cl5h9sOgr3mgg
188,Pete's Restaurant & Brewhouse,"['Pizza', 'American (Traditional)', 'Pubs']",Woodland,95695,38.67702,-121.78038000000001,4.0,271,$$,lHSD1USMKnhN8yiWL8ZWDQ
14041,GoodFella's Pizzeria & Grill,"['Pizza', 'American (Traditional)', 'Sandwiches']",San Francisco,94133,37.80554,-122.41315,3.5,242,$$,WiYuZTvpLccsCLaouxpt0w
16616,CyBelle's Front Room,"['Pizza', 'American (Traditional)', 'Vegan']",San Francisco,94122,37.76238,-122.46641000000001,4.0,618,$$,yJjTCZ_WWCeznEWRM-Majg
30772,Village Host Pizza & Grill,"['Pizza', 'American (Traditional)']",Belmont,94002,37.511374224478296,-122.293579826157,3.5,191,$$,EHHtGNkH_A7HD4Aemisfzg
34105,Organic Pisa,"['Pizza', 'American (Traditional)']",Milpitas,95035,37.4335,-121.88569,4.5,171,$$,jDb1IU0OxwiO-D7ApHXOnw
16238,SF Hole In The Wall Pizza,"['Pizza', 'American (Traditional)']",San Francisco,94123,37.799944,-122.440983,3.5,220,$,iQwdiPPdfM5JqUPYmHo8Fg
23944,Pizza Zone N Grill,"['Pizza', 'American (Traditional)']",San Francisco,94124,37.7378818,-122.3898874,3.0,28,$$,O4PYZNsilApyC3yBsVAgvQ
15802,Pennini's Ristorante Italiano,"['Pizza', 'American (Traditional)']",Moraga,94556,37.836026000000004,-122.12803500000001,3.0,90,$$,7wThc4RTDIEgEeYXIL7JVg
31334,John's Incredible Pizza - Newark,"['Pizza', 'Arcades', 'Amusement Parks']",Newark,94560,37.526909,-121.9991577,2.5,511,$$,nvJkjdx9Hb_lisMPWVp8bw
34710,State Of Mind Public House & Pizzeria,"['Pizza', 'Arcades', 'Beer Bar']",Los Altos,94022,37.3804218,-122.11563100000001,4.5,152,$$,a8gk25_MTKdtoOwBsiraDQ
54383,Gran Milan,"['Pizza', 'Bakeries', 'Desserts']",Richmond,94804,37.8986188,-122.3104505,4.5,218,$,6tsjnjZQsRIjDpx1I7hb2Q
32495,Emmanuel's Pizza & Bakery,"['Pizza', 'Bakeries']",East Palo Alto,94303,37.463765,-122.1455761,4.0,75,$,pitGSRArWz0CFVxCGa0vDA
34842,Skip's Place Pizza,"['Pizza', 'Barbeque', 'Burgers']",Los Altos,94022,37.378075624174,-122.11772273471,3.5,106,$,J2K4_V_ivH1_tOkUFwUVJw
42167,High Five Pizza,"['Pizza', 'Barbeque', 'Sandwiches']",San Jose,95136,37.26715,-121.83223999999998,4.0,718,$$,95tlD3LE0M_vLLwjcmoNjA
29424,Windy City Pizza and BBQ,"['Pizza', 'Barbeque']",San Mateo,94402,37.5508113608461,-122.313612776549,3.5,632,$$,mffKPdXFqrCDogdAfLQCfw
10105,Grant Street Pub & Pizzeria,"['Pizza', 'Bars', 'American (Traditional)']",Concord,94520,37.97654,-122.03203,3.5,155,$$,quroZ3O-WRFvEYZ_hwJhqA
38976,Legends Pizza,"['Pizza', 'Bars', 'Chicken Wings']",Cupertino,95014,37.3227351,-122.0180084,4.5,119,$$,D4JwVsHXHbIRnuP0KFzFWw
46338,Little Star Pizza,"['Pizza', 'Bars', 'Italian']",San Francisco,94103,37.7662598870271,-122.422120973633,4.0,2010,$$,OoyK7MyuPtKOQAXmEmyM5g
10924,Stefano's Solar Pizza,"['Pizza', 'Bars', 'Italian']",Corte Madera,94925,37.925669899999995,-122.53001,3.0,100,$,oQv2xyZYOmpAD-H-vOh4eg
1843,Pizzeria Tra Vigne,"['Pizza', 'Bars', 'Italian']",Saint Helena,94574,38.5022984,-122.46525630000001,4.0,476,$$,F1jI26INbSK5GGhkJcPJQQ
48714,The Star on Park,"['Pizza', 'Bars', 'Italian']",Alameda,94501,37.76427,-122.24254,4.0,314,$$,rGcm_vEHK7s_r56IBHKvng
15024,The Star on Grand,"['Pizza', 'Bars', 'Italian']",Oakland,94610,37.8139430604192,-122.246470972896,4.0,851,$$,SHmkjMmfaQg8YwYYTt70Nw
11746,Pinky's Pizza & Pub,"['Pizza', 'Bars', 'Salad']",Walnut Creek,94596,37.90847,-122.06239,3.5,274,$$,FeAPRq6FqlkWBKHQ1PnqQg
26484,Bronco Billys Pizza Palace,"['Pizza', 'Bars', 'Sandwiches']",Hayward,94542,37.65531,-122.04863,3.5,472,$,9aIr_zTydy_8e6998_zIPA
15911,Forge Pizza Danville,"['Pizza', 'Bars']",Danville,94526,37.819369,-121.998053550262,4.0,180,$$,rcLDR6n6Kbsq_dQ7xTYDIw
1549,Uncle Vito's Slice of NY,"['Pizza', 'Bars']",Sacramento,95811,38.5694316233405,-121.491143047798,3.5,103,$,07hnnrRScNaasd_trdeJ3g
25370,Blue Robin Premium Pizza,"['Pizza', 'Bars']",Livermore,94551,37.70583,-121.72171999999999,3.5,67,$$,pcd8gnx-Iu45vjH8A4FrPA
44677,Beach Street Pizza & Bar,"['Pizza', 'Bars']",Santa Cruz,95060,36.9641,-122.02088,3.5,57,$$,38CCQuLxErisZ3xvzbP-4g
2574,Ricky's Eastbound,"['Pizza', 'Bars']",Santa Rosa,95409,38.46297,-122.64371000000001,4.5,34,$$,voJoJCOjg8qiPNqY6m3gJw
6275,Pinky's Pizza Parlor,"['Pizza', 'Beer Bar', 'Arcades']",Petaluma,94952,38.23199,-122.63451,3.5,107,$$,vV3vcM8iB0J-N64OzX3DWw
7075,Round Table Pizza,"['Pizza', 'Beer Bar', 'Chicken Wings']",Vallejo,94591,38.124373134642894,-122.226963828296,3.0,90,$$,XwpiEdAKhB2nN4uSVdh-VA
9039,Creekside Pizza & Taproom,"['Pizza', 'Beer Bar', 'Sandwiches']",San Anselmo,94960,37.97634,-122.56317,4.5,138,$$,yV4YjgT-d2LRu0cM_OT8Uw
41526,Boulevard Bites & Brews,"['Pizza', 'Beer Bar', 'Sports Bars']",Los Gatos,95032,37.243521,-121.96048,4.5,18,NAN,5dGvEcnvqJKHCePvwkzSrQ
54575,Papiâs Pizza Roma,"['Pizza', 'Beer Bar']",El Cerrito,94530,37.9116998869482,-122.308142630831,4.0,171,$,fy0-FuBnG9cQlsI-gRwKVw
11366,PapiÃ¢ÂÂs Pizza Roma,"['Pizza', 'Beer Bar']",El Cerrito,94530,37.911699886948206,-122.308142630831,4.0,171,$,fy0-FuBnG9cQlsI-gRwKVw
34182,Stuft Pizza,"['Pizza', 'Beer Bar']",Milpitas,95035,37.41619,-121.87868,4.0,403,$$,XpYoyGNdTOrhJL7tR05MmQ
37790,Jtown Pizza,"['Pizza', 'Beer Bar']",San Jose,95112,37.34977,-121.89392,4.0,52,$$,HDQNWPL2gF4_jayyG--D6A
35956,Pizza California,"['Pizza', 'Beer Bar']",San Jose,95131,37.383628,-121.893999,4.0,512,$$,K7ADNJhTS4OZ5xzX2PMEMw
35559,Blast & Brew,"['Pizza', 'Beer Bar']",San Jose,95134,37.401012330646296,-121.93903570059099,4.0,93,$$,XC3Tx6RTPZQSisy0JNchUw
48726,Arthur Mac's Tap and Snack,"['Pizza', 'Beer Gardens']",Oakland,94609,37.829892,-122.2682189,4.0,235,$,Ir7DYLrNK3nGQzyB0H96Hw
20566,Mozzarella Di Bufala Pizzeria,"['Pizza', 'Brazilian', 'Italian']",San Francisco,94127,37.739983,-122.466393,3.5,579,$$,QHeiQgLRI1aktqigtx3Muw
9511,Mr Pizza Man,"['Pizza', 'Brazilian', 'Italian']",Richmond,94804,37.93659,-122.34643,2.5,73,$$,1RoSEp6s7r9Jpe1GuRMYMw
23557,Cybelle's Pizza,"['Pizza', 'Brazilian', 'Italian']",Daly City,94014,37.6868180874585,-122.470534148932,3.0,241,$$,R9luvTF-LMPZoeQHzQ-3KA
750,La Crosta,"['Pizza', 'Breakfast & Brunch', 'American (Traditional)']",West Sacramento,95605,38.5876678149764,-121.510373596672,4.5,102,$$,NoQcLIHvu2HkU3EZNjNtWA
49747,Nick's Pizza,"['Pizza', 'Breakfast & Brunch', 'Coffee & Tea']",Oakland,94609,37.8481941223145,-122.265739440918,4.0,359,$,eYjmfE1N6Xn-bmqU041trg
47717,Bambino's Ristorante,"['Pizza', 'Breakfast & Brunch', 'Italian']",San Francisco,94117,37.76512,-122.45011,4.0,538,$$,smceLM-VDB5jkILB6OSSvg
2877,Franchettis',"['Pizza', 'Breakfast & Brunch', 'Sandwiches']",Santa Rosa,95401,38.4472706,-122.7316967,4.0,281,$$,6FA9uhx9OmGxihI435XlNg
18644,Philomena,"['Pizza', 'Breakfast & Brunch', 'Sports Bars']",Oakland,94606,37.79217,-122.24283,4.0,199,$$,0zxkhaa1L4Tkx6AO4UIRWw
12553,Jupiter,"['Pizza', 'Breweries', 'Chicken Wings']",Berkeley,94704,37.869817,-122.267597,4.0,3068,$$,KoZtPdlNO2jMJ7Zc7I9JVg
2470,Steele & Hops,"['Pizza', 'Breweries', 'Gastropubs']",Santa Rosa,95401,38.459196999999996,-122.717628,4.0,288,$$,iqhfwrMxzWz3skCn_d-Npg
21183,Cellarmaker House of Pizza,"['Pizza', 'Breweries']",San Francisco,94110,37.745734819464204,-122.419612593949,4.0,81,$$,qTaAQU4yq2mMQXJLml7new
2857,Russian River Brewing,"['Pizza', 'Brewpubs']",Santa Rosa,95404,38.4418,-122.71163999999999,4.0,2939,$$,vvFI4RMZD8ghnzaVu0zmeg
1632,Upper Crust Pizza,"['Pizza', 'Buffets', 'Sandwiches']",Sacramento,95814,38.5783214,-121.4910898,3.5,136,$,h6qMW4_7KTneYewwY4Be3Q
10182,Round Table Pizza Clubhouse,"['Pizza', 'Buffets']",Concord,94518,37.93736,-122.02643,4.0,129,$$,-oUgIEbl_M6-ye_HA94xXw
36970,Jake's of Sunnyvale,"['Pizza', 'Burgers', 'American (Traditional)']",Sunnyvale,94087,37.351744103003,-122.02975309053998,3.5,246,$$,qwRMcaY3hKCXEjDBa4f4Qg
23874,All Nite Pizza,"['Pizza', 'Burgers', 'Chicken Wings']",San Francisco,94124,37.73129,-122.39166999999999,3.5,9,NAN,1z0GaE4sSB3rvHJS2ow08Q
23794,Golden state pizza & grill,"['Pizza', 'Burgers', 'Chicken Wings']",San Francisco,94134,37.73194,-122.40576000000001,4.0,12,NAN,0lzYnhGuHMpZtqsv5gZacA
29471,Aldo's Pizza,"['Pizza', 'Burgers', 'Pasta Shops']",San Mateo,94401,37.570990473032,-122.30908244848301,3.5,157,$$,EHekz-Maq6UowR1FbOedVA
16506,Seniore's Pizza,"['Pizza', 'Burgers', 'Salad']",San Francisco,94117,37.774784999999994,-122.43799999999999,3.5,221,$,_OuPUMym94ajvK3FAhfziA
17968,Forge Pizza,"['Pizza', 'Burgers', 'Salad']",Oakland,94607,37.7943113650364,-122.2757283189,3.5,1149,$$,DNPfgLb96puRvtWFVQFrpw
9521,Your Way Pizza,"['Pizza', 'Burgers', 'Sandwiches']",Richmond,94801,37.93544,-122.35537,4.0,82,$$,z6c_KUJkPgDsFskbzbHe_A
23979,Mama Mia Pizza,"['Pizza', 'Burgers', 'Sandwiches']",Brisbane,94005,37.684000181480705,-122.402743773016,3.0,123,$$,Oil9Uutn6DT3P4106u8YhQ
22872,The Landing Cafe,"['Pizza', 'Burgers', 'Sandwiches']",Oakland,94605,37.750822989389796,-122.144102789462,2.5,18,$$$,N0dOB5dounI8__AnmuWNAA
2423,Forestville Pizza,"['Pizza', 'Burgers', 'Sandwiches']",Forestville,95436,38.474149,-122.896204,3.5,93,$$,uyHyhBg6i0HexwBOH-tC_g
39474,The Garret of Campbell,"['Pizza', 'Burgers', 'Sports Bars']",Campbell,95008,37.291418,-121.93250800000001,3.5,729,$$,VGWPA3875kEIifCmFfNdRw
28130,Village Host Pizza,"['Pizza', 'Burgers']",Burlingame,94010,37.5860955,-122.3646085,3.5,264,$$,fETJOXJBMba0jjGcjlb1kA
49776,Griff's Gazebo,"['Pizza', 'Cafes', 'Bakeries']",AK,94709,37.87746,-122.26666,5.0,1,NAN,rDRuu4lh9NbMG1g51ltHbQ
4393,The Food Mill,"['Pizza', 'Caterers', 'Delis']",Napa,94558,38.324940000000005,-122.28991,3.0,59,$$,Ivvsr1cbJIMFVTMwykKrfg
911,FIRED Mobile Pizza Oven,"['Pizza', 'Caterers', 'Food Trucks']",Stockton,95209,38.0521138,-121.34844479999998,5.0,4,NAN,xomxVUXe8Sy5R2nt7qBxxg
11723,Chicks and Love Pizza Catering,"['Pizza', 'Caterers', 'Gluten-Free']",Walnut Creek,94596,37.902602424095505,-122.06357683986401,4.5,82,$,lbDmcPOVa-nQfUECLITy_Q
1750,Huria's,"['Pizza', 'Caterers', 'Pop-Up Restaurants']",Guerneville,95446,38.5138239,-122.9834976,4.5,14,NAN,W31uxkY6fGyouP7Pvvaong
44758,Sleight of Hand Pizza,"['Pizza', 'Caterers', 'Street Vendors']",Santa Cruz,95060,36.970512390136705,-122.023826599121,5.0,3,NAN,DDTOtRFGBaVrfTUCx9ORMg
18235,Queen Maggie Pizza,"['Pizza', 'Caterers']",Alameda,94501,37.7853,-122.30802,5.0,2,NAN,1yDkTAaYCzPRFqEVHVHumg
44308,Uncie Ro's Take and Bake Pizzas,"['Pizza', 'Caterers']",Santa Cruz,95060,36.986121000000004,-121.96863300000001,4.5,30,$,VUH8jVvwuK8eCpH-Ps4AEg
41755,Pizza A Gogo,"['Pizza', 'Caterers']",Campbell,95008,37.27174,-121.95178999999999,1.0,1,NAN,hJzXiAqRTuP2kpjqLQvSrA
35796,Colosseum New York Pizza,"['Pizza', 'Cheesesteaks', 'Sandwiches']",Milpitas,95035,37.407945077643205,-121.88890654907401,4.0,1105,$$,5hoAAdJ2XUVwFnmX49nyqw
8427,Slice of Italeigh Pizza & Cheesesteaks,"['Pizza', 'Cheesesteaks']",Martinez,94553,38.018487299395794,-122.134973891079,4.0,81,$$,EcPyz55m3f_SvlUWq38iaw
14632,Mun - Cheeze Pizza and Grill,"['Pizza', 'Chicken Wings', 'Burgers']",Oakland,94612,37.805057,-122.275472,4.0,91,$$,45l1USiqs9tJ1-_GQI512Q
41488,Campbell Pizza,"['Pizza', 'Chicken Wings', 'Burgers']",Campbell,95008,37.2636470761864,-121.961255930364,4.5,96,$$,sB8Z558zaeZDO_Q4oIdO4A
15909,Pizza Guys,"['Pizza', 'Chicken Wings', 'Gluten-Free']",Danville,94526,37.8242472,-122.00291449462,4.0,102,$,IX2jMQmR7wa1JBnKafYo-g
4567,Cenario's Pizza of Vacaville,"['Pizza', 'Chicken Wings', 'Italian']",Vacaville,95687,38.33512,-121.98396000000001,4.0,68,$,jsnVA7TrSNpCeLRXjFGpIw
5906,Cenario's Pizza of Fairfield,"['Pizza', 'Chicken Wings', 'Italian']",Fairfield,94533,38.247283,-122.06512,3.5,65,$,IoyNb9Ht1-an6DupA_lynA
1156,Cenario's Pizza of Davis,"['Pizza', 'Chicken Wings', 'Italian']",Davis,95616,38.561,-121.73463000000001,3.5,51,$,5n4BZZ3Bc_uv7h5hfcw96g
6425,Cenario's Pizza of Cordelia,"['Pizza', 'Chicken Wings', 'Italian']",Fairfield,94534,38.21888,-122.1276,3.5,250,$$,i2mG6WkQkwtOqCUtvzxemw
2674,Cenario's Pizza - Dixon,"['Pizza', 'Chicken Wings', 'Italian']",Dixon,95620,38.457,-121.84046000000001,4.5,103,$,-rt9nvTc0_BhGSd_Mq7qpg
41941,Premium Pizza,"['Pizza', 'Chicken Wings', 'Salad']",San Jose,95124,37.2648408,-121.9152442,4.0,157,$$,NoU2-_dU_ES19Pg4GIDXsw
47133,Slices,"['Pizza', 'Chicken Wings', 'Salad']",San Francisco,94107,37.7770180219561,-122.396122223943,4.0,39,$,FrSm4BNOZwRHVeY_oKnNiw
9419,Richmond Pizza House,"['Pizza', 'Chicken Wings', 'Sandwiches']",Richmond,94805,37.936350299999994,-122.3257064,4.5,141,$$,Od74d_ufMmwUxNX1rL6SXQ
